datetime,low,high,open,close,volumefrom,volumeto
2014-02-25,11.13,15.22,15.22,14.42,654.62,8630.86
2014-02-26,14.13,16.61,14.42,15.85,628.95,9671.61
2014-02-27,14.58,15.85,15.85,14.84,139.35,2076.86
2014-02-28,14.0,15.05,14.84,15.05,157.17,2299.25
2014-03-01,13.54,15.05,15.05,13.54,18.42,258.36
2014-03-02,12.86,13.54,13.54,12.86,9.08,117.59
2014-03-03,12.86,15.49,12.86,14.24,152.66,2202.59
2014-03-04,14.24,19.9,14.24,17.11,465.21,8051.45
2014-03-05,15.01,18.03,17.11,17.34,61.57,980.83
2014-03-06,16.82,17.5,17.34,16.82,45.89,784.55
2014-03-07,16.43,16.89,16.82,16.89,73.27,1205.51
2014-03-08,15.56,16.89,16.89,15.56,4.39,69.49
2014-03-09,15.56,16.97,15.56,16.16,56.39,918.2
2014-03-10,15.98,16.7,16.16,16.21,132.54,2181.22
2014-03-11,16.21,16.7,16.21,16.22,1.67,27.6
2014-03-12,16.22,17.77,16.22,17.75,200.96,3535.41
2014-03-13,17.0,17.78,17.75,17.78,44.09,781.22
2014-03-14,17.0,17.84,17.78,17.0,17.02,298.11
2014-03-15,16.87,17.74,17.0,17.16,7.01,119.24
2014-03-16,17.16,17.9,17.16,17.18,6.84,120.9
2014-03-17,17.18,17.9,17.18,17.89,20.2,359.34
2014-03-18,17.2,20.0,17.89,20.0,261.01,4806.41
2014-03-19,18.1,20.5,20.0,18.1,159.86,3035.9
2014-03-20,16.31,18.1,18.1,16.89,128.31,2245.65
2014-03-21,16.21,17.49,16.89,16.21,56.01,936.32
2014-03-22,15.3,16.21,16.21,15.49,336.5,5198.26
2014-03-23,15.49,15.49,15.49,15.49,0.0,0.0
2014-03-24,15.27,17.28,15.49,16.12,57.05,903.54
2014-03-25,15.89,16.72,16.12,16.72,158.3,2575.44
2014-03-26,16.03,16.96,16.72,16.96,245.97,4023.5
2014-03-27,13.94,16.96,16.96,13.94,193.53,2948.08
2014-03-28,13.94,15.59,13.94,14.0,47.09,689.98
2014-03-29,14.0,14.77,14.0,14.3,29.52,424.73
2014-03-30,12.75,14.3,14.3,12.75,23.06,297.67
2014-03-31,12.74,13.77,12.75,12.74,44.15,572.07
2014-04-01,12.74,13.66,12.74,13.41,10.95,146.92
2014-04-02,11.44,13.81,13.41,11.94,33.23,422.04
2014-04-03,11.0,11.94,11.94,11.5,205.27,2370.02
2014-04-04,11.31,11.92,11.5,11.66,22.51,259.73
2014-04-05,11.2,11.66,11.66,11.2,111.38,1260.89
2014-04-06,11.2,11.95,11.2,11.39,13.06,150.41
2014-04-07,11.39,11.96,11.39,11.95,3.56,41.64
2014-04-08,11.79,12.0,11.95,12.0,18.11,214.0
2014-04-09,11.38,12.0,12.0,11.87,1.94,22.49
2014-04-10,9.12,11.87,11.87,9.13,168.61,1665.08
2014-04-11,9.13,11.0,9.13,11.0,120.23,1172.51
2014-04-12,11.0,11.77,11.0,11.32,14.97,171.96
2014-04-13,10.25,11.43,11.32,10.35,50.2,522.51
2014-04-14,10.35,11.99,10.35,11.99,74.82,839.43
2014-04-15,10.2,13.23,11.99,12.94,209.55,2544.48
2014-04-16,12.49,13.72,12.94,13.38,52.24,694.52
2014-04-17,13.15,13.38,13.38,13.15,4.14,54.43
2014-04-18,12.06,13.15,13.15,12.57,22.65,283.97
2014-04-19,12.24,12.77,12.57,12.77,25.65,320.03
2014-04-20,12.73,13.48,12.77,12.73,13.72,184.85
2014-04-21,12.73,12.91,12.73,12.73,0.7193,9.26
2014-04-22,5.0,12.73,12.73,5.0,26.48,192.43
2014-04-23,5.0,12.65,5.0,12.18,0.8437,10.5
2014-04-24,12.08,12.88,12.18,12.88,5.41,66.08
2014-04-25,11.14,12.88,12.88,11.14,182.59,2124.58
2014-04-26,10.8,11.14,11.14,10.8,71.69,792.65
2014-04-27,10.31,11.48,10.8,10.31,63.72,682.13
2014-04-28,9.98,10.59,10.31,10.4,81.57,829.7
2014-04-29,10.29,10.72,10.4,10.56,67.11,703.78
2014-04-30,10.54,11.19,10.56,11.11,338.83,3605.18
2014-05-01,11.04,11.42,11.11,11.3,35.13,388.98
2014-05-02,10.72,11.3,11.3,10.78,103.92,1137.37
2014-05-03,10.38,10.96,10.78,10.39,64.92,692.34
2014-05-04,10.33,10.58,10.39,10.5,50.42,523.46
2014-05-05,10.29,11.27,10.5,10.29,14.38,150.37
2014-05-06,10.11,10.71,10.29,10.56,58.56,611.16
2014-05-07,10.47,10.87,10.56,10.7,25.06,264.68
2014-05-08,10.7,11.11,10.7,10.77,20.0,218.71
2014-05-09,9.89,11.03,10.77,9.89,55.23,592.06
2014-05-10,9.89,11.02,9.89,10.8,19.14,207.04
2014-05-11,10.34,10.8,10.8,10.34,121.29,1263.29
2014-05-12,10.34,10.67,10.34,10.46,132.6,1388.89
2014-05-13,10.35,10.46,10.46,10.36,28.3,293.68
2014-05-14,10.36,10.45,10.36,10.4,6.08,63.18
2014-05-15,10.35,10.4,10.4,10.35,5.77,59.72
2014-05-16,10.35,10.65,10.35,10.65,0.09276,0.985
2014-05-17,10.15,10.65,10.65,10.15,0.5224,5.3
2014-05-18,10.15,10.15,10.15,10.15,0.0,0.0
2014-05-19,10.15,10.31,10.15,10.31,0.03204,0.3302
2014-05-20,10.31,11.05,10.31,10.86,117.98,1255.2
2014-05-21,10.75,10.86,10.86,10.75,0.6945,7.47
2014-05-22,10.6,11.07,10.75,10.88,70.14,760.98
2014-05-23,9.56,12.06,10.88,11.27,110.2,1257.02
2014-05-24,11.27,11.27,11.27,11.27,0.0,0.0
2014-05-25,11.27,12.01,11.27,11.8,56.67,669.37
2014-05-26,11.6,12.04,11.8,12.04,16.46,193.0
2014-05-27,11.43,12.7,12.04,12.0,56.47,680.61
2014-05-28,10.92,12.0,12.0,10.92,63.89,707.05
2014-05-29,10.92,11.28,10.92,11.28,8.6,97.05
2014-05-30,10.69,11.37,11.28,11.23,41.22,456.96
2014-05-31,11.08,11.43,11.23,11.08,10.91,123.86
2014-06-01,11.08,11.46,11.08,11.12,52.55,593.77
2014-06-02,10.63,11.63,11.12,11.51,184.73,2112.89
2014-06-03,11.17,11.6,11.51,11.17,104.04,1195.51
2014-06-04,10.8,11.63,11.17,11.14,619.77,6953.62
2014-06-05,10.96,11.36,11.14,11.36,100.56,1137.89
2014-06-06,11.36,11.46,11.36,11.46,38.0,435.41
2014-06-07,11.46,11.46,11.46,11.46,0.0,0.0
2014-06-08,11.05,11.46,11.46,11.44,17.92,201.44
2014-06-09,11.08,11.44,11.44,11.08,9.08,100.63
2014-06-10,11.08,11.19,11.08,11.19,41.98,465.18
2014-06-11,11.08,11.19,11.19,11.08,7.46,82.68
2014-06-12,10.03,11.08,11.08,10.03,1.63,17.46
2014-06-13,10.03,10.12,10.03,10.12,0.2812,2.85
2014-06-14,9.89,10.12,10.12,9.89,1.75,17.34
2014-06-15,9.51,9.89,9.89,9.51,1.08,10.25
2014-06-16,9.51,9.84,9.51,9.84,2.0,19.65
2014-06-17,9.5,9.84,9.84,9.5,1.1,10.43
2014-06-18,9.5,9.5,9.5,9.5,0.0,0.0
2014-06-19,9.5,9.89,9.5,9.89,10.94,108.15
2014-06-20,9.89,10.0,9.89,10.0,0.5889,5.89
2014-06-21,9.54,10.0,10.0,9.54,5.0,47.71
2014-06-22,9.54,9.54,9.54,9.54,0.0,0.0
2014-06-23,9.5,10.0,9.54,9.5,7.56,73.19
2014-06-24,9.5,9.5,9.5,9.5,0.0,0.0
2014-06-25,9.29,9.5,9.5,9.29,3.29,30.94
2014-06-26,9.29,9.29,9.29,9.29,0.0,0.0
2014-06-27,9.29,9.62,9.29,9.62,0.005195,0.05
2014-06-28,9.61,9.7,9.62,9.61,17.83,171.48
2014-06-29,9.61,9.61,9.61,9.61,0.0,0.0
2014-06-30,8.37,9.61,9.61,9.12,52.3,441.49
2014-07-01,9.01,9.12,9.12,9.01,2.0,18.05
2014-07-02,8.24,9.01,9.01,8.82,13.61,113.56
2014-07-03,8.8,8.82,8.82,8.8,10.0,88.04
2014-07-04,8.0,8.8,8.8,8.0,50.0,400.0
2014-07-05,8.0,8.0,8.0,8.0,0.0,0.0
2014-07-06,8.0,8.0,8.0,8.0,0.0,0.0
2014-07-07,7.37,8.0,8.0,7.37,0.3716,2.74
2014-07-08,7.37,7.37,7.37,7.37,0.0,0.0
2014-07-09,7.37,8.19,7.37,8.19,7.85,64.2
2014-07-10,8.19,8.19,8.19,8.19,0.0,0.0
2014-07-11,7.69,8.19,8.19,7.69,1.0,7.72
2014-07-12,7.69,7.69,7.69,7.69,0.0,0.0
2014-07-13,7.69,7.69,7.69,7.69,0.0,0.0
2014-07-14,7.69,10.0,7.69,8.84,0.704,6.33
2014-07-15,8.84,8.84,8.84,8.84,0.0,0.0
2014-07-16,8.53,8.84,8.84,8.53,12.98,110.78
2014-07-17,8.53,8.53,8.53,8.53,0.0,0.0
2014-07-18,8.53,8.6,8.53,8.6,4.0,34.4
2014-07-19,8.6,8.93,8.6,8.93,3.86,34.3
2014-07-20,8.93,8.93,8.93,8.93,0.0,0.0
2014-07-21,8.93,8.93,8.93,8.93,0.0,0.0
2014-07-22,8.93,8.93,8.93,8.93,0.0,0.0
2014-07-23,8.93,8.93,8.93,8.93,0.0,0.0
2014-07-24,8.0,8.93,8.93,8.0,50.0,400.0
2014-07-25,7.91,8.0,8.0,7.91,23.78,188.42
2014-07-26,7.91,7.91,7.91,7.91,0.0,0.0
2014-07-27,7.91,7.91,7.91,7.91,0.0,0.0
2014-07-28,7.6,7.91,7.91,7.87,27.61,212.89
2014-07-29,7.6,8.8,7.87,8.8,9.63,73.96
2014-07-30,7.5,8.8,8.8,7.5,92.76,704.91
2014-07-31,7.5,7.5,7.5,7.5,0.0,0.0
2014-08-01,7.5,7.5,7.5,7.5,0.0,0.0
2014-08-02,7.5,8.1,7.5,7.6,2.58,19.69
2014-08-03,7.6,7.6,7.6,7.6,0.0,0.0
2014-08-04,7.6,7.6,7.6,7.6,0.0,0.0
2014-08-05,7.03,7.6,7.6,7.35,0.613,4.31
2014-08-06,7.35,7.35,7.35,7.35,0.0,0.0
2014-08-07,6.1,7.35,7.35,6.1,31.83,204.08
2014-08-08,6.1,7.13,6.1,7.1,3.42,23.44
2014-08-09,7.02,7.56,7.1,7.56,35.23,249.74
2014-08-10,7.56,7.56,7.56,7.56,0.0,0.0
2014-08-11,6.4,7.56,7.56,6.4,33.67,224.4
2014-08-12,5.54,6.4,6.4,5.54,2.0,11.06
2014-08-13,5.0,5.54,5.54,5.0,137.01,685.84
2014-08-14,5.0,5.71,5.0,5.71,4.95,28.0
2014-08-15,5.22,5.71,5.71,5.22,20.0,104.31
2014-08-16,4.62,6.01,5.22,6.01,82.25,380.99
2014-08-17,5.0,6.01,6.01,5.0,29.32,146.62
2014-08-18,3.94,5.0,5.0,3.94,107.0,427.55
2014-08-19,3.94,6.0,3.94,5.62,36.84,193.11
2014-08-20,5.5,6.0,5.62,5.5,32.45,188.83
2014-08-21,5.5,6.18,5.5,6.18,1.99,12.33
2014-08-22,5.5,6.18,6.18,5.5,62.48,343.65
2014-08-23,5.5,5.5,5.5,5.5,0.0,0.0
2014-08-24,5.5,5.74,5.5,5.74,0.4004,2.21
2014-08-25,5.74,5.74,5.74,5.74,0.0,0.0
2014-08-26,5.74,5.74,5.74,5.74,0.0,0.0
2014-08-27,5.74,5.74,5.74,5.74,0.0,0.0
2014-08-28,5.74,5.74,5.74,5.74,0.0,0.0
2014-08-29,5.74,5.74,5.74,5.74,0.0,0.0
2014-08-30,5.05,5.74,5.74,5.05,1.71,8.64
2014-08-31,5.0,5.05,5.05,5.0,1.16,5.79
2014-09-01,5.0,5.0,5.0,5.0,7.84,39.21
2014-09-02,5.0,5.0,5.0,5.0,0.0,0.0
2014-09-03,5.0,5.0,5.0,5.0,0.0,0.0
2014-09-04,5.0,5.0,5.0,5.0,500.0,2500.0
2014-09-05,4.68,5.0,5.0,4.68,19.0,88.88
2014-09-06,4.68,4.68,4.68,4.68,0.0,0.0
2014-09-07,4.59,4.68,4.68,4.59,0.1,0.4586
2014-09-08,4.59,4.6,4.59,4.6,143.38,659.54
2014-09-09,4.6,4.81,4.6,4.81,0.1,0.4805
2014-09-10,4.81,4.83,4.81,4.83,1.0,4.83
2014-09-11,4.83,4.83,4.83,4.83,0.0,0.0
2014-09-12,4.83,4.83,4.83,4.83,0.0,0.0
2014-09-13,4.83,4.83,4.83,4.83,0.0,0.0
2014-09-14,4.83,4.83,4.83,4.83,0.0,0.0
2014-09-15,4.83,4.83,4.83,4.83,0.0,0.0
2014-09-16,4.83,4.83,4.83,4.83,0.0,0.0
2014-09-17,4.83,4.83,4.83,4.83,0.0,0.0
2014-09-18,4.83,4.83,4.83,4.83,0.0,0.0
2014-09-19,4.5,4.83,4.83,4.5,10.0,45.0
2014-09-20,4.5,4.5,4.5,4.5,0.0,0.0
2014-09-21,4.5,4.5,4.5,4.5,0.0,0.0
2014-09-22,3.44,4.5,4.5,4.02,110.21,411.92
2014-09-23,4.02,4.02,4.02,4.02,0.0,0.0
2014-09-24,4.02,5.0,4.02,5.0,0.046,0.23
2014-09-25,4.45,5.0,5.0,4.45,2.61,11.61
2014-09-26,4.45,4.45,4.45,4.45,0.0,0.0
2014-09-27,4.45,5.0,4.45,5.0,0.98,4.9
2014-09-28,3.9,5.0,5.0,5.0,167.71,656.26
2014-09-29,4.25,5.0,5.0,4.25,5.23,22.25
2014-09-30,4.25,4.34,4.25,4.34,6.9,29.46
2014-10-01,4.34,4.47,4.34,4.47,0.2678,1.2
2014-10-02,4.18,4.48,4.47,4.18,64.14,283.43
2014-10-03,4.18,4.37,4.18,4.27,1.48,6.41
2014-10-04,4.17,4.28,4.27,4.24,30.03,126.89
2014-10-05,3.53,4.24,4.24,3.6,10.18,38.74
2014-10-06,3.54,3.87,3.6,3.73,19.1,71.46
2014-10-07,3.73,3.76,3.73,3.76,10.56,39.66
2014-10-08,3.76,3.97,3.76,3.93,27.58,107.62
2014-10-09,3.93,4.08,3.93,4.08,22.95,91.88
2014-10-10,3.32,4.52,4.08,3.32,1.34,6.04
2014-10-11,3.32,3.84,3.32,3.8,657.34,2497.67
2014-10-12,3.72,3.9,3.8,3.89,98.95,371.62
2014-10-13,3.89,4.02,3.89,4.02,1.0,4.02
2014-10-14,4.01,4.02,4.02,4.01,49.0,196.49
2014-10-15,4.01,4.01,4.01,4.01,0.0,0.0
2014-10-16,4.01,4.01,4.01,4.01,0.0,0.0
2014-10-17,3.99,4.01,4.01,3.99,0.024,0.09586
2014-10-18,3.99,3.99,3.99,3.99,0.0,0.0
2014-10-19,3.99,3.99,3.99,3.99,0.0,0.0
2014-10-20,3.73,4.48,3.99,3.73,1.43,6.38
2014-10-21,3.72,3.73,3.73,3.72,0.0576,0.2142
2014-10-22,3.72,3.72,3.72,3.72,0.0,0.0
2014-10-23,3.63,3.72,3.72,3.63,11.22,41.11
2014-10-24,3.34,4.23,3.63,3.96,117.56,443.45
2014-10-25,3.96,3.96,3.96,3.96,0.0,0.0
2014-10-26,3.96,3.96,3.96,3.96,0.0,0.0
2014-10-27,3.96,4.19,3.96,4.19,0.1962,0.822
2014-10-28,3.73,4.19,4.19,3.73,31.05,115.85
2014-10-29,3.73,3.81,3.73,3.81,1.23,4.69
2014-10-30,3.81,4.25,3.81,4.25,97.59,414.55
2014-10-31,3.7,4.25,4.25,3.7,5.67,20.97
2014-11-01,3.44,3.7,3.7,3.44,169.47,582.77
2014-11-02,3.16,3.44,3.44,3.16,3.0,9.47
2014-11-03,3.16,3.16,3.16,3.16,0.0,0.0
2014-11-04,3.16,3.16,3.16,3.16,0.0,0.0
2014-11-05,3.16,3.16,3.16,3.16,0.0,0.0
2014-11-06,3.8,3.96,3.8,3.96,0.09152,0.3626
2014-11-07,3.49,3.96,3.96,3.49,57.8,201.65
2014-11-08,3.49,3.62,3.49,3.62,0.07181,0.2572
2014-11-09,3.62,3.62,3.62,3.62,0.0,0.0
2014-11-10,3.08,3.62,3.62,3.08,0.09242,0.2849
2014-11-11,3.08,3.26,3.08,3.26,24.52,79.86
2014-11-12,3.26,3.26,3.26,3.26,0.0,0.0
2014-11-13,3.26,4.0,3.26,4.0,17.0,68.0
2014-11-14,4.0,4.0,4.0,4.0,0.0,0.0
2014-11-15,4.0,4.0,4.0,4.0,0.0,0.0
2014-11-16,4.0,4.0,4.0,4.0,0.0,0.0
2014-11-17,3.97,4.0,4.0,3.97,0.12,0.4764
2014-11-18,3.97,3.97,3.97,3.97,0.0,0.0
2014-11-19,3.96,3.97,3.97,3.96,8.42,33.35
2014-11-20,3.69,3.96,3.96,3.69,6.67,24.6
2014-11-21,3.69,3.69,3.69,3.69,0.0,0.0
2014-11-22,3.69,3.69,3.69,3.69,0.0,0.0
2014-11-23,3.69,3.69,3.69,3.69,0.0,0.0
2014-11-24,3.69,3.69,3.69,3.69,0.0,0.0
2014-11-25,3.69,3.69,3.69,3.69,0.0,0.0
2014-11-26,3.69,3.94,3.69,3.94,4.51,17.75
2014-11-27,3.35,3.94,3.94,3.35,7.53,25.25
2014-11-28,3.35,3.53,3.35,3.53,2.82,9.95
2014-11-29,3.53,3.53,3.53,3.53,0.0,0.0
2014-11-30,3.53,3.53,3.53,3.53,0.0,0.0
2014-12-01,3.53,3.56,3.53,3.56,9.29,33.07
2014-12-02,3.56,3.56,3.56,3.56,0.0,0.0
2014-12-03,3.56,3.64,3.56,3.64,0.6396,2.33
2014-12-04,3.42,3.64,3.64,3.42,9.68,33.13
2014-12-05,3.42,3.6,3.42,3.6,20.05,72.18
2014-12-06,3.57,3.61,3.6,3.61,3.93,14.2
2014-12-07,3.61,3.61,3.61,3.61,0.0,0.0
2014-12-08,3.61,3.61,3.61,3.61,0.0,0.0
2014-12-09,3.6,3.81,3.61,3.6,11.55,41.72
2014-12-10,3.45,3.6,3.6,3.59,6.38,22.98
2014-12-11,3.59,3.59,3.59,3.59,0.0,0.0
2014-12-12,3.07,3.59,3.59,3.07,1.11,3.46
2014-12-13,3.07,3.07,3.07,3.07,0.0,0.0
2014-12-14,3.07,3.61,3.07,3.61,1.31,4.68
2014-12-15,3.61,3.61,3.61,3.61,0.0,0.0
2014-12-16,3.12,3.61,3.61,3.12,1.0,3.12
2014-12-17,2.86,3.12,3.12,2.86,4.38,12.69
2014-12-18,2.86,2.86,2.86,2.86,0.0,0.0
2014-12-19,2.86,3.2,2.86,3.01,7.52,23.39
2014-12-20,2.99,3.01,3.01,2.99,0.3321,0.9931
2014-12-21,2.9,2.99,2.99,2.9,0.1,0.29
2014-12-22,2.9,3.05,2.9,3.05,0.9019,2.75
2014-12-23,2.85,3.05,3.05,2.85,0.0378,0.1077
2014-12-24,2.85,2.85,2.85,2.85,101.15,288.28
2014-12-25,2.85,2.85,2.85,2.85,0.0,0.0
2014-12-26,2.85,2.85,2.85,2.85,0.0,0.0
2014-12-27,2.85,2.85,2.85,2.85,0.0,0.0
2014-12-28,2.85,2.85,2.85,2.85,0.0,0.0
2014-12-29,2.42,2.85,2.85,2.65,362.46,960.75
2014-12-30,2.65,2.71,2.65,2.7,722.84,1940.84
2014-12-31,2.7,2.7,2.7,2.7,0.3976,1.07
2015-01-01,2.7,2.7,2.7,2.7,22.0,59.44
2015-01-02,2.7,2.7,2.7,2.7,0.0,0.0
2015-01-03,2.2,2.7,2.7,2.2,1175.61,2600.4
2015-01-04,1.92,2.2,2.2,1.92,414.8,863.29
2015-01-05,1.92,1.92,1.92,1.92,0.0,0.0
2015-01-06,1.92,2.37,1.92,2.37,3.77,8.95
2015-01-07,1.95,2.37,2.37,2.15,150.92,323.41
2015-01-08,2.15,2.15,2.15,2.15,3.81,8.18
2015-01-09,1.99,2.15,2.15,1.99,50.0,99.5
2015-01-10,1.75,1.99,1.99,1.82,471.44,858.01
2015-01-11,1.82,1.82,1.82,1.82,0.8626,1.57
