datetime,low,high,open,close,volumefrom,volumeto
2014-05-08,441.81,452.0,441.89,448.26,5.79,2576.95
2014-05-09,441.81,459.22,448.26,450.63,4.04,1824.59
2014-05-10,446.1,458.0,450.63,454.99,5.53,2478.88
2014-05-11,432.88,454.99,454.99,441.5,11.53,5065.61
2014-05-12,432.21,445.22,441.5,440.82,7.19,3143.93
2014-05-13,436.45,444.76,440.82,440.78,4.51,1975.68
2014-05-14,440.78,445.52,440.78,445.52,0.8711,384.93
2014-05-15,440.89,449.59,445.52,449.59,3.02,1333.65
2014-05-16,447.1,453.83,449.59,453.83,5.59,2517.49
2014-05-17,446.2,453.83,453.83,453.83,0.2061,92.92
2014-05-18,445.56,453.83,453.83,445.56,2.58,1151.52
2014-05-19,445.56,445.56,445.56,445.56,0.0,0.0
2014-05-20,445.56,498.84,445.56,493.43,25.28,11926.23
2014-05-21,490.85,497.67,493.43,494.77,4.24,2092.04
2014-05-22,494.77,530.0,494.77,530.0,32.85,16875.67
2014-05-23,515.31,548.05,530.0,521.47,14.82,7949.09
2014-05-24,515.21,530.0,521.47,530.0,2.62,1364.13
2014-05-25,530.0,589.0,530.0,574.05,15.83,8890.61
2014-05-26,563.68,589.11,574.05,583.2,10.95,6369.72
2014-05-27,538.84,594.64,583.2,570.92,26.92,15396.82
2014-05-28,565.22,589.16,570.92,575.83,4.52,2588.47
2014-05-29,564.9,576.26,575.83,570.49,2.18,1250.18
2014-05-30,566.15,628.61,570.49,616.08,18.38,11000.49
2014-05-31,603.87,628.13,616.08,628.13,15.4,9565.16
2014-06-01,621.79,673.37,628.13,627.54,37.05,23801.24
2014-06-02,621.79,672.64,627.54,665.58,10.32,6717.1
2014-06-03,652.26,677.91,665.58,671.43,16.68,11104.41
2014-06-04,525.0,671.43,671.43,650.48,59.16,37262.14
2014-06-05,650.45,669.75,650.48,657.01,15.16,9940.4
2014-06-06,653.4,660.0,657.01,653.4,5.27,3468.93
2014-06-07,636.68,659.8,653.4,659.8,4.75,3083.79
2014-06-08,646.0,659.8,659.8,646.54,0.888,582.0
2014-06-09,636.5,656.44,646.54,643.44,4.65,3000.62
2014-06-10,643.44,657.72,643.44,646.89,7.13,4677.87
2014-06-11,617.99,649.93,646.89,617.99,19.6,12480.24
2014-06-12,552.0,637.06,617.99,565.56,75.97,46387.09
2014-06-13,565.56,617.31,565.56,589.68,19.43,11458.85
2014-06-14,542.96,600.0,589.68,575.6,15.89,9064.12
2014-06-15,534.28,589.55,575.6,589.55,34.51,19599.38
2014-06-16,574.18,612.91,589.55,597.14,10.67,6387.44
